userid	cond	rnd	qnum	store1a	store1b	store1c	store1d	store2a	store2b	store2c	store2d	store3a	store3b	store3c	store3d	store4a	store4b	store4c	store4d	tlag	tlog	cor	choice
7667	1	4	15	37.4	36.12	46.91	29.42	48.41	35.31	48.78	27.02	37.66	35.94	60.94	24.44	46.51	34.3	53.81	29.51	117	4.762173935	1	1
7667	1	4	16	54.14	54.97	58.61	21.87	52.21	61.33	73.72	22.25	47.01	57.59	67.14	26.66	59.48	54.08	63.86	22.02	182	5.204006687	0	2
7667	1	4	17	45.64	55.03	84.14	61.98	50.43	55.46	84.41	52.4	56.22	56.26	79.29	65.62	46.52	56.83	81.35	52.6	149	5.003946306	0	3
7667	1	4	18	111.43	99.37	15.85	102.91	109.98	89.25	11.83	110.4	110.09	94.51	17.52	116.49	118.82	88.62	14.03	111.19	159	5.068904202	0	1
7667	1	4	19	84.78	69.12	41.85	67.34	88.77	73.62	40	69.96	85.66	65.54	36.23	66.5	89.07	67.4	43.2	61.04	188	5.236441963	0	1
7667	1	4	20	103.89	39.47	79.74	55.9	102.89	34.76	75.65	53.96	109.42	39.05	73.78	53.3	108.66	38.91	73.38	57.06	142	4.955827058	0	3
7667	1	4	21	66.07	60.6	103.25	110.6	78.81	55.12	112.9	107.94	67.48	52.24	105.2	108.44	69.81	57.61	116.96	109.31	140	4.941642423	0	4
7667	1	4	22	82.97	63.58	39.96	53.28	90.55	59.3	42.97	58.51	92.74	65.75	41.85	55.8	84.84	62.64	45.96	51.44	120	4.787491743	0	2
7667	1	4	23	102.71	51.37	35.98	99.05	111.88	55	28.86	106.77	117.11	54.53	36.11	105	108.29	48.74	36.64	104.09	140	4.941642423	0	3
7667	1	4	24	17.1	34.69	105.62	104.71	23.49	28.98	115.04	106.79	18.7	33.87	111.09	109.88	24.15	22.18	109.26	113.35	153	5.030437921	0	4
7667	1	4	25	33.82	93.02	66.12	102.18	45.22	97.97	62.11	99.04	33.95	100.25	55.28	101.9	26.02	91.74	60.71	104.22	117	4.762173935	0	1
7667	1	4	26	21.62	110.49	85.29	67	33.19	104.62	86.53	68.78	26.9	117.34	84.3	68.61	34.32	114.6	84.22	69.01	114	4.736198448	0	2
7667	1	4	27	74.48	86.84	68.21	91.66	82.03	88.44	65.28	89.55	81.32	86.92	65.5	87.06	72.45	87.29	58.05	90.77	118	4.770684625	0	3
7667	1	4	28	38.82	73.36	36.94	44.16	38.05	71.72	31.56	41.59	47.89	74.79	37.73	42.25	44.01	71.64	35.19	41.78	107	4.672828835	0	4
7667	1	4	29	75.68	93.8	25.2	81.35	81.44	90.5	19.47	85.29	86.45	91.76	25.97	80.58	70.96	95.71	14.01	86.95	103	4.634728988	0	2
7667	1	4	30	47.92	100.34	58.01	107.41	53.44	100.47	63.69	109.57	39.14	99.53	57.05	108.27	42.82	109.73	59.98	102.26	103	4.634728988	1	3
7667	1	4	31	84.38	64.54	68.48	57.28	78.52	67.93	74.18	65.42	82.56	71.67	64.33	64.78	76.87	67.04	68.35	58.19	112	4.718498871	0	1
7667	1	4	32	43.09	53.2	23.37	105.12	51.62	45.72	25.89	114.23	45.05	49.55	27.39	111.29	51.29	60.01	29.83	108.19	140	4.941642423	0	2
7667	1	4	33	63.46	59.4	107.88	27.7	64.28	64.19	117.4	21.3	58.77	63.25	106.68	24.11	57.42	70.99	115.29	22.1	103	4.634728988	1	3
7667	1	4	34	93.43	8.37	15.31	52.87	91.84	17.06	10.61	44.25	96.98	17.54	13.28	53.14	88.89	8.27	17.42	44.55	119	4.779123493	1	4
7667	1	4	35	51.72	58.43	21.69	33.01	55.66	62.44	25.49	16.48	60.15	62.78	17.53	25.27	53.82	56.98	25.46	18.46	113	4.727387819	0	2
7667	1	4	36	30.97	56.96	81.57	103.43	40.25	58.72	89.71	95.55	43.21	60.88	78.72	102.84	44.03	65.03	86.86	103.45	110	4.700480366	0	3
7667	1	4	37	53.94	61.33	56.61	35.84	55.53	65.52	63.32	26.69	45.7	66.23	57.83	27.09	47.2	64.08	61.96	29.27	100	4.605170186	0	2
7667	1	4	38	110.69	74.8	115.34	86.76	103.95	69.64	108.48	91.18	108.98	61.62	117.15	86.59	104.07	65.45	113.71	84.24	105	4.65396035	0	3
7667	1	4	39	20.8	17.5	27.79	70.97	18.72	15.97	20.13	69.84	28.38	19.24	25	70.64	22.62	21.08	24.31	68.7	113	4.727387819	0	1
7667	1	4	40	40.5	12.37	45.22	29.97	40.98	13.44	45.67	31.42	38.43	16.52	33.42	27.77	35.28	19.43	44.95	23.42	97	4.574710979	0	4
7667	1	4	41	56.93	76.05	16.8	105.39	61.99	75.99	19.65	106.05	65.05	77.15	22.85	99.14	61.1	86.45	30.46	103.09	103	4.634728988	1	1
7667	1	4	42	95.25	94.87	49.28	67.42	100.32	88.44	43.46	63.71	94.68	97	43.84	56.97	100.91	91.51	37.01	54.69	95	4.553876892	0	2
7667	1	4	43	70.9	45.75	101.68	48.26	64.02	37.49	90.02	37.62	66.54	45.01	101.67	38	69.56	38.34	96.81	41	102	4.624972813	0	3
7667	1	4	44	96.73	72.16	44.99	30.59	91.86	77.63	57.46	32.7	99.76	79.19	56.14	31.94	93.09	80.95	47.77	28.95	94	4.543294782	0	2
7667	1	4	45	35.22	115.06	86.87	100.95	35.46	112.06	93.82	109.02	37.6	117.53	98.16	104.85	40.9	114.59	88.2	113.15	90	4.49980967	1	1
7667	1	4	46	67.66	58.82	23.3	118.21	76.48	48.69	26.73	120.21	74.64	63.91	29.51	117.64	70.95	51.68	24.51	114.27	94	4.543294782	0	1
7667	1	4	47	76.33	42.15	83.28	97	78.85	50.99	88.08	86.92	68.93	39.1	87.47	89.47	83.93	52.73	87.89	92.48	86	4.454347296	0	2
7667	1	4	48	91.7	114.08	98.56	86.15	85.94	114.01	83.75	75.25	87.23	106.64	82.56	76.2	90.5	112.32	93.99	75.91	88	4.477336815	1	3
7667	1	4	49	14.61	94.85	68.25	102.14	22.72	85.24	68.25	100.18	17.16	93.82	63.19	103.84	13.42	89.99	67.6	94.08	82	4.406719247	1	4
7667	1	4	50	63.46	41.88	98.57	27.5	62.98	40.63	94.45	34.03	64.39	47.58	105.35	26.96	60.74	46.19	88.37	26.32	85	4.442651257	0	3
7667	1	4	51	76.38	70.68	67.53	104.29	71.51	75.46	68.23	109.85	74.86	65.48	67.32	102.14	68.04	63.25	65.47	105.24	103	4.634728988	0	2
7667	1	4	52	18.46	30.84	64.59	62.51	21.26	20.32	58.2	59.93	21.91	21.6	69.35	66.42	15.56	21.28	67.28	65.15	111	4.709530201	0	1
7667	1	4	53	93.9	76.88	95.35	83.56	95.59	82	100.36	89.16	100.52	77.53	100.34	80.72	100.44	79.12	96.09	85.47	91	4.510859507	0	4
7667	1	4	54	33.19	64.28	21.27	108.65	45.38	59.5	17.8	103.53	34.5	58.26	17.51	98.29	33.83	60.28	27.77	99.21	87	4.465908119	1	3
7674	1	1	1	102.36	96.21	85.04	92.41	101.03	94.72	86.21	94.06	106.07	101.86	86.27	96.92	113.29	99.83	85.07	99.77	908	6.811244379	0	3
7674	1	1	2	46.81	78.51	39.64	36	45.19	80.14	39.44	30.96	50.67	76.8	45.87	36.83	45.6	89.78	40.35	36.45	2444	7.80139132	0	3
7674	1	1	3	86.29	95.48	101.14	33.68	81.66	83.58	97.85	24.46	82.11	92.67	98.72	27.88	85.57	88.08	95.72	25.83	1458	7.284820913	0	4
7674	1	1	4	56.33	40.81	35.87	27.86	56.09	46.01	29.16	25.48	44.71	50.18	42.41	11.99	58.67	47.72	31.17	23.37	859	6.755768922	0	1
7674	1	1	5	35.03	110.34	112.23	62.03	25.97	101.8	112.41	67.27	35.82	104.73	107.13	74.7	26.64	107.6	112.52	69.34	607	6.408528791	1	2
7674	1	1	6	55.21	13.04	115.41	104.16	52.77	19.66	112.67	98.83	48.07	17.3	110.36	98.5	37.74	23.47	104.14	102.28	796	6.679599186	0	1
7674	1	1	7	87.64	76.91	43.05	75.21	99.13	78.62	50.74	83.37	86.5	80.42	56.51	71.39	83.91	83.89	48.58	77.43	816	6.704414355	0	3
7674	1	1	8	93.19	59.93	99.96	32.5	93.1	68.92	99.82	31.73	90.77	59.1	91.67	30.22	92.95	71.13	91.33	30.16	180	5.192956851	0	4
7674	1	2	1	58.08	86	75.78	48.19	55.24	77.98	85.17	60.84	54.36	86.79	75.27	59.17	65.73	77.13	70.45	64.43	888	6.788971743	0	4
7674	1	2	2	25.98	105.88	69.67	22.68	30.9	111.32	78.86	17.12	16.74	96.26	74.75	23.18	28.36	104.46	71.28	16.19	615	6.421622268	0	2
7674	1	2	3	25.26	63.11	100.03	83.09	23.33	58.51	95.42	84.95	30.57	65.59	95.29	86.41	31.38	62.21	98.13	81.86	909	6.812345094	0	1
7674	1	2	4	25.19	74.98	23.13	86.67	23.93	74.08	14.51	80.1	33.86	79.1	14.43	85.63	21.97	76.94	18.94	81.72	647	6.472346295	0	3
7674	1	2	5	73.05	68.42	72.86	79.25	69.39	73.51	70.67	88.15	77.22	73.27	71.85	88.7	81.1	78.67	65.03	78.41	805	6.690842277	0	2
7674	1	2	6	48.39	41.01	57.36	118.65	51.89	44.1	45.92	107.96	45.96	37.67	53.98	117.98	45.73	41.73	55.71	120.3	708	6.562444094	0	1
7674	1	2	7	60.21	76.82	98.76	73.17	56.31	70.98	99.54	70.07	57.36	80.94	103.71	68.79	54.04	70.77	96.02	69.98	775	6.652863029	0	3
7674	1	2	8	79.1	87.43	87.81	114.98	86.4	87.98	96.67	110.18	92.79	91.67	95.1	112.84	87.53	81.66	101.42	107.66	508	6.230481448	0	4
7674	1	2	9	94.48	37.85	13.65	108.57	93.96	33.61	10.08	97.54	104.96	34.41	13.04	106.64	98.3	27.44	17.42	99.63	217	5.379897354	1	2
7674	1	2	10	106.76	47.41	98.39	44.19	111.03	41.99	104.78	48.44	108.05	40.52	95.95	45	111.17	49.26	94.34	51.71	603	6.401917197	0	4
7674	1	2	11	34.53	95.77	26.9	16.32	39.11	98.78	19.78	14.58	34.93	94.18	25.46	19.39	38.92	92.31	14.95	17.64	201	5.303304908	0	2
7674	1	2	12	26.75	33.79	31.43	97.03	21.29	32.1	22.71	96.59	29.36	33.29	31.11	101.45	26.42	36.75	21.18	102.57	545	6.300785795	0	1
7674	1	2	13	59.94	49.51	51.32	84.51	69.5	38.53	39.57	92.39	73.12	55.44	50.02	91.37	67.87	53.68	53.79	91.46	410	6.01615716	0	1
7674	1	2	14	30.38	49.09	77.69	106.42	26.63	53.97	79.36	100.68	24.29	48.78	77.6	101.36	28.97	56.04	77.09	112.54	144	4.9698133	0	4
7674	1	3	1	44.91	65.52	56.39	27.45	30.41	72.94	50.05	28.93	40.34	65.45	54.87	36.08	40.44	68.71	55.65	26.08	2459	7.807510042	1	2
7674	1	3	2	29.96	33.64	22.03	50.43	41.55	33.5	30.31	51.04	32.26	26.59	28.95	56.22	33.37	22.62	33.33	42.25	2139	7.668093709	0	2
7674	1	3	3	53.54	25	95.17	97.43	49.97	34.03	96.57	91.78	42.97	21.45	92.84	89.15	48.41	26.04	88.89	89.88	1547	7.344072851	1	3
7674	1	3	4	108.45	95.34	91.13	40.25	101.36	96.27	78.31	40.22	99.59	100.3	88.62	43.7	98.55	100.25	81.57	40.07	1195	7.085901464	0	1
7674	1	3	5	15.39	69.12	40.13	35.83	16.55	71.96	27.12	31.82	17.56	74.63	33.82	36.33	16.39	69.01	37.26	32.79	236	5.463831805	1	2
7674	1	4	1	43.54	79.15	53.77	44.33	45.36	81.14	56.35	43.86	39.41	82.51	62.59	45.51	53.81	78.27	59.66	55.86	1845	7.520234557	1	1
7674	1	4	2	59.16	46.43	109.56	67.75	55.91	46.43	112.94	78.07	57.76	43.64	112.38	74.12	60.4	37.13	107.6	71.54	2962	7.993619995	0	3
7674	1	4	3	92.99	46.07	43.06	56.79	95.51	45.66	55.34	54.87	97.79	42.31	60.36	46.81	106.06	44.15	53.42	52.32	1642	7.40367029	1	1
7674	1	4	4	60.88	65.25	52.31	110.64	62.41	69.51	45.25	98.2	70.62	65.21	52.38	104.78	71.33	64.56	43.57	109.16	890	6.791221463	1	2
7678	2	1	1	49.96	44.52	39.29	50.48	45.92	47.45	49	57.71	49.96	54.3	45.23	54.89	44.75	49.15	44.71	52.66	430	6.063785209	1	1
7678	2	1	2	23.12	48.23	96.42	28.4	25.85	51.61	94.76	32.99	16.79	56.26	101.81	43.17	19.2	55.33	99.86	33.63	705	6.558197803	1	1
7678	2	1	3	94.77	59.17	50.43	51.14	92.23	56.83	43.9	53.57	82.34	57.64	45.05	54.26	91.92	58.82	44.72	56.95	614	6.419994928	1	3
7678	2	1	4	56.04	90.43	94.2	32.72	65.86	90.96	100.21	29.48	67.55	83.57	100.12	36.69	74.48	84.52	96.36	32.17	409	6.013715156	1	1
7678	2	1	5	86.28	105.4	73.36	71.34	86.98	103.43	71.41	66.19	92.04	101.97	65.39	75.71	80.39	101.37	68.31	66.79	472	6.156978986	1	4
7678	2	1	6	85.22	18.71	60.89	102.85	85.44	16.1	61.91	98.05	86.3	14.5	67.17	106.68	87.29	13.29	75.23	99.7	544	6.298949247	1	2
7678	2	1	7	84.11	102.14	80.89	39.17	77.9	109.31	82.44	36.76	68.89	102.48	79.32	43.57	74.13	105.12	82.64	39.62	598	6.393590754	1	3
7678	2	1	8	35.98	65.6	51.23	41.72	40.03	62.69	54.76	44.75	30.61	77.83	59.99	52.32	33.34	63.54	61.6	48.52	501	6.216606101	1	1
7678	2	1	9	108.78	73.01	119.26	89.88	113.66	71.21	111.36	83.67	111.69	69.03	111.31	89.35	104.06	73.06	104.35	90.08	499	6.212606096	0	3
7678	2	1	10	57.58	73.31	16.45	74.42	59.01	76.06	20.11	67.8	53.99	72.03	14.04	74.96	54.26	76.87	9.06	63.11	354	5.869296913	1	4
7678	2	1	11	101.76	36.33	48.15	65.93	93.85	30.58	35.97	62.5	98.16	36.19	47.3	61.77	98.02	22.87	49.47	60	606	6.406879986	1	2
7678	2	1	12	25.21	23.76	26.2	48.26	25.7	21.24	35.71	47.63	25.88	25.25	33.21	48.15	27.62	34.55	29.63	50.14	528	6.269096284	1	1
7678	2	1	13	55.48	85.09	90.67	26.95	49	83.54	97.53	26.01	42.97	83.21	92.64	26.69	50.8	86.94	93.51	28.39	350	5.857933155	1	3
7678	2	1	14	26.01	118.53	104.55	62.71	17.35	112.95	95.78	66.84	31.65	115.33	99.84	67.61	26.91	107.55	103.77	68.48	410	6.01615716	1	2
7678	2	1	15	43.28	66.97	33.38	39.78	40.61	60.89	30.69	44.16	47.7	54.02	22.15	47.21	44.12	62.31	31.39	41.46	372	5.918893854	1	3
7678	2	1	16	15.04	58.9	46.02	79.44	27.16	65.6	52.97	70.24	32.64	59.8	44.7	71.28	21.59	66.52	40.38	79.15	473	6.159095389	1	1
7678	2	1	17	59.45	84.36	76.27	108.42	61.06	88.14	73.58	94.07	60.91	77.24	70.06	103.58	56.66	80.75	77.47	102.58	189	5.241747015	0	2
7678	2	2	1	27.31	25.85	107.58	32.32	34.26	23.27	98.36	34.79	26.09	25.88	96.99	39.25	27.03	21.81	96.78	35.4	384	5.950642553	1	4
7678	2	2	2	29.21	74.3	62.76	14.07	23.73	65.46	67.75	20.09	28.05	66.18	60.06	23.26	28	68.67	59.55	12.34	507	6.228511004	0	1
7678	2	2	3	17.75	90.02	48.63	77.38	23.71	79.75	41.46	79.68	25.19	90.47	44.37	73.82	14.56	83.44	38.76	72.65	438	6.08221891	1	4
7678	2	2	4	108.72	38.56	19.72	95.14	98.88	37.74	14.19	93.72	101.56	38.85	15.25	100.88	98.68	37.22	18.89	98.51	378	5.934894196	1	2
7678	2	2	5	21.26	41.75	30.99	42.87	26.53	48.51	40.25	46.25	19.09	50.17	42.91	49.48	21.43	41.13	30.53	48.5	513	6.240275845	1	1
7678	2	2	6	95.09	33.56	77.46	87.18	83.75	24.54	73.33	83.66	82.77	27.93	70.19	78.27	90.19	32.2	70.14	86.02	437	6.079933195	1	3
7678	2	2	7	32.65	41.08	88.93	39.19	29.65	42.68	101.11	38.06	32.84	41.25	97.15	42.89	30.83	44.29	104.72	42.74	491	6.196444128	1	1
7678	2	2	8	86.35	50.43	39.7	102.96	92.5	60.09	35.03	95.8	81.97	50.79	40.86	104.44	80.92	54.1	37.44	97.03	333	5.80814249	1	4
7678	2	2	9	80.68	37.71	33.18	88.96	95.96	35.13	38.89	90.84	87.45	29.68	30.03	82.91	91.89	32.01	32.42	87.37	364	5.897153868	1	3
7678	2	2	10	81.47	54.97	33.64	32.45	86.23	63.35	38.6	23.22	76.39	59.49	32.71	25.6	76.23	58.11	44.33	30.85	646	6.470799504	1	3
7678	2	2	11	98.04	101.07	100.87	76.97	104.28	108.38	106.84	72.5	99.87	101.12	102.96	80.58	99.69	103.06	103.15	76.55	744	6.612041035	1	1
7678	2	2	12	40.37	57.69	59.88	22.77	28.98	57.92	58.77	26.18	40.19	60.78	70.58	25.13	38.42	54.1	63.81	24	483	6.180016654	1	2
7678	2	2	13	31.35	60.23	55.58	90.21	27.36	54.64	54.69	93.16	32.98	60.91	55.77	99.15	35.22	65.92	54.88	86.64	460	6.13122649	1	2
7678	2	2	14	103.9	93.77	42.48	88.24	99.72	92.13	47.73	82.14	104.46	96.1	48.8	93.61	106.69	96.64	48.29	80.19	572	6.349138991	1	2
7678	2	2	15	103.2	43.98	89.35	117.84	111.89	55.82	78.57	115.1	103.59	54.07	84.73	104.02	105.43	58.74	83.99	116.18	409	6.013715156	1	3
7678	2	2	16	103.85	93.09	48.93	100.4	102.36	88.96	55.09	105.73	109.26	91.56	43.08	108.81	107.22	94.98	49.65	100.3	416	6.03068526	0	2
7678	2	2	17	82.08	40.79	92.62	101.22	88.5	33.51	91.07	102.82	92.47	35.32	92.54	102.81	83.21	39.36	85.33	95.9	421	6.042632834	1	4
7678	2	3	1	32.44	18.8	94.3	113.9	31.78	8.99	91.22	112.98	24.3	9.07	88.37	105.31	27.36	15.3	92.16	108.73	264	5.575949103	1	3
7678	2	3	2	64.81	34.36	70.52	106.72	63.68	25.95	70.65	110.29	67.23	30.87	72.03	106.34	74.38	29.46	67.65	111.77	328	5.793013608	1	2
7678	2	3	3	114.65	95.86	31.71	91.61	110.21	103.23	34.47	94.43	105.71	99.41	35.78	83.5	112.66	93.8	36.2	89.77	453	6.115892126	1	3
7678	2	3	4	94.1	49.49	47.83	69.85	98.88	55.53	59.27	66.48	91.17	50.39	61.36	70.13	88.02	57.53	55.2	70.84	304	5.717027701	1	1
7678	2	3	5	93.05	29.5	88.63	52.26	88.24	36.88	94.71	48.23	95.28	40.12	92.8	51.56	89.78	31.74	97.58	56.32	362	5.891644212	0	2
7678	2	3	6	16.32	84.22	33.33	37.59	13	86.61	21.13	30.72	17.15	81.43	26.1	33.57	17.93	85.27	31.47	29.27	499	6.212606096	1	2
7678	2	3	7	73.87	86.94	33.28	35.98	86.26	80.28	34.29	37.61	75.51	84.66	33.9	45.83	85.36	95.72	34.9	37.86	692	6.539585956	1	1
7678	2	3	8	65.96	71.87	69.68	77.38	66.65	75.62	75.03	73.61	67.89	73.55	77.18	80.35	74.98	75.36	75.5	73.87	427	6.056784013	1	1
7678	2	3	9	55.33	75.08	88.28	45.04	40.58	63.47	93.97	47.98	42.84	76.19	89.96	44.87	51.97	72.03	85.17	56.06	605	6.405228458	1	2
7678	2	3	10	86.42	60.43	51.02	73.87	77.36	63.69	49.2	72.9	87.06	60.99	58.96	71.36	90.94	55.16	49.79	78.66	435	6.075346031	1	2
7678	2	3	11	107.54	90.51	60.74	83.94	113.45	86.15	52.96	86.95	107.65	87.56	48.32	89.41	108.12	96.62	53.86	94.78	563	6.333279628	1	3
7678	2	3	12	70.05	92.58	42.89	48.88	59.61	96.62	41.33	43.54	69.25	92.69	49.25	44.69	58.54	96.74	50.25	44.84	425	6.052089169	1	2
7678	2	3	13	50.57	19.51	100.17	29.34	53.08	17.74	98.92	34.33	56.27	21.28	104.75	32.37	58.24	25.16	104.86	30.06	546	6.302618976	0	2
7678	2	3	14	18.15	15.71	102.27	91.42	14.81	14.92	98.53	87.67	20.01	22.28	99.29	95.59	21.44	16.85	106.27	90.81	480	6.173786104	1	2
7678	2	3	15	26.44	18.05	70.53	70.1	23.59	17.32	67.91	72.08	20.94	19.59	73.47	68.85	20.72	12.98	68.5	70.13	551	6.311734809	1	4
7678	2	3	16	100.93	81.86	87.61	37.7	101.31	73.77	87.36	34.62	105.81	78.05	83.75	46.51	104.24	76.92	90.64	32.13	378	5.934894196	1	2
7678	2	3	17	11.08	111.78	72.21	57.27	13.06	103.68	72.47	54.38	19.87	104.37	77.11	56.15	17.88	105.12	71.56	65.42	432	6.068425588	1	2
7678	2	4	1	84.38	86.05	92.05	64.08	83.47	95.28	91.55	57.59	71.17	97.23	80.77	63.76	85.97	86.28	87.24	68.53	334	5.811140993	1	3
7678	2	4	2	26.13	104.93	37.02	32.2	18.28	117.28	45.28	30.21	23.1	114.87	41.84	34.16	22.63	106.13	42.82	39.08	375	5.926926026	1	1
7678	2	4	3	36.15	65.88	69.33	115.94	40.79	60.27	80.56	120.26	42.93	59.44	81.95	113.33	45.19	60.89	75.19	114.26	367	5.905361848	1	1
7678	2	4	4	13.7	79.41	105.14	98.76	24.15	75.77	98.67	93.44	22.23	85.96	102.02	101.74	22.1	81.58	103.43	101.8	312	5.743003188	1	2
7678	2	4	5	68.15	75.99	57.74	60.48	64.89	76.51	51.31	53.11	63.15	71.97	60.63	58.74	57.67	73.01	59.5	49.58	318	5.762051383	1	4
7678	2	4	6	86.22	102.03	67.29	25.74	80.09	102.41	80.27	18.67	81.67	103.37	69.71	21.02	77.25	99.61	65.98	24.05	440	6.086774727	0	3
7678	2	4	7	84.08	60.79	15.45	107.47	79.59	51.51	22.1	99.06	89.76	65.47	19.2	96.02	79.47	56.45	20.69	103.68	1388	7.235619141	1	2
7678	2	4	8	108.61	18.3	89.09	105.27	113.14	15.85	87.82	101.16	100.58	18.84	74.77	100.39	103.36	15.1	86.45	97.36	465	6.142037406	0	4
7678	2	4	9	79.56	44.36	25.02	78.9	74.64	42.49	29.61	73.23	78.66	40.29	20.49	73.41	90.6	44.65	25.71	67.9	1015	6.922643892	1	3
7678	2	4	10	66.72	98.41	69.6	46.68	69.28	89.39	70.49	43.36	67.07	88.8	78.51	45.43	64.66	87.6	72.28	40.42	797	6.680854679	0	2
7678	2	4	11	112.16	90.49	113.49	58.95	115.74	86.36	109.01	62.9	109.65	86.45	103.78	61.32	115.01	90.78	107.97	65.79	415	6.02827852	1	3
7678	2	4	12	15.35	67.21	49.3	66.49	13.41	71.02	58.91	74.91	18.17	64.37	53.68	68.9	24.31	71.36	52.32	79.11	743	6.610696045	1	1
7678	2	4	13	65.39	92.64	86.3	63.97	64.52	99.71	83.87	57.57	64.5	93.68	72.76	62.37	60.57	97.68	77.29	63.09	574	6.352629396	0	4
7694	2	1	1	49.7	72.54	17.42	118.89	45.66	66.62	28.69	111.42	48.61	74.95	19.47	110.79	50.36	69.74	15.62	105.76	444	6.095824562	0	2
7694	2	1	2	91.35	90.7	101.6	108.06	90.33	85.7	89.81	116.71	91.03	91.37	99.28	111.9	89.81	88.97	95.42	116.46	849	6.744059186	1	2
7694	2	1	3	86.58	43.76	36.86	54.68	78.86	48.05	43.3	56.96	80.85	48.95	48.51	57.51	88.47	41.8	42.49	58.22	744	6.612041035	0	2
7694	2	1	4	60.67	114.15	69.27	19.91	58.65	113.36	68.59	21.85	58.11	107.17	70.5	18.3	59.55	109.95	74.55	25.24	928	6.833031733	1	3
7694	2	1	5	67.46	106.5	52.98	45.99	68.93	104.77	66.51	53.36	57.95	110.14	63.21	48.54	68.55	111.08	61.19	46.56	1290	7.162397497	1	1
7694	2	1	6	21.53	38.49	34.93	89.64	22.93	29.74	33.86	79.25	10.71	37.63	31.83	79.49	19.48	39.68	32.52	79.46	1033	6.940222469	0	2
7694	2	1	7	85.39	56.88	44.52	90.57	87.05	56.03	45.19	91.48	89.2	50.9	38.55	87.88	92.02	53.06	38.84	87.92	1350	7.207859871	1	3
7694	2	1	8	83.68	88.41	80.29	104.85	83.06	82.66	77.44	109.65	80.83	83.72	77.2	109.32	81.73	82.25	73.4	106.08	1183	7.075808864	1	4
7694	2	2	1	30.82	18.34	13.5	35.32	42.84	19.66	17.6	35.96	34.4	16.1	27.03	43.84	32.37	21.43	17.72	34.29	536	6.284134161	1	1
7694	2	2	2	29.23	38.53	85.99	96.55	36.71	32.62	83.6	102.42	25.98	34.02	88.32	93.51	23.46	30.58	90.63	104.21	1131	7.030857476	1	3
7694	2	2	3	100.58	22.35	99.15	63.06	102.04	27.96	101.07	53.3	111.32	25.11	88.14	61.28	99.4	30.7	90.44	55.43	1397	7.242082359	0	2
7694	2	2	4	117.9	75.48	22.6	79.42	113.28	79.88	12.26	82.95	114.77	84.58	19.92	83.75	120.94	80.55	18.19	79.34	979	6.886531643	1	2
7694	2	2	5	90.52	34.23	64.25	102.22	96.36	34.45	72.97	98.96	105.41	30.77	73.81	102.05	102.77	23.21	80.95	93.06	1007	6.914730893	1	1
7694	2	2	6	63.14	31.44	41.97	38.49	55.91	35.54	42.22	30.64	54.24	31.07	36.49	30.24	60.83	22.09	31.53	27.93	1052	6.958448393	1	4
7694	2	2	7	68.15	57.44	28.27	19.16	57.41	55.74	26.91	22.43	56.41	52.81	25.75	18.78	64.36	51.8	23.1	22.91	846	6.74051936	1	3
7694	2	2	8	48.68	105.98	36.01	47.47	44.44	112.31	41.54	52.33	48.35	109.29	40.23	52.93	45.22	114.14	40.95	53.05	984	6.891625897	1	1
7694	2	3	1	55.18	13.34	76.11	37.24	57.67	17.54	69.7	42.01	52.03	19.76	66.74	48.95	57.17	20.33	80.2	44.95	1067	6.972606251	1	1
7694	2	3	2	108.19	100.18	65.06	72.76	105.96	97.5	67.38	71.63	105.87	93.32	65.44	71.43	109.41	107.03	69.79	73.12	967	6.874198496	1	3
7694	2	3	3	20.23	72.46	103.05	25.89	23.32	83.3	107.65	30.9	31.11	77.65	105.08	32.63	20.64	78.96	106.45	31.11	1064	6.96979067	1	1
7694	2	3	4	81.3	35.08	24.95	23.07	86.4	29.59	23.27	27.27	81.53	29.66	16.8	23.51	88.31	27.79	26.2	25.89	1092	6.995766156	1	3
7694	2	3	5	108.37	86.97	97.09	28.67	120.05	96.34	89.73	27.38	112.38	92.83	97.73	35.49	110.54	93.03	90.32	36.14	1035	6.942156706	1	1
7694	2	3	6	17.51	112.05	61.96	98.47	17.48	109.72	57.91	100.52	22.51	108.11	65.64	103.85	18.33	112.88	59.95	105.67	965	6.872128101	1	2
7694	2	3	7	21.09	95.17	87.89	108.04	17.47	98.09	83.76	107.03	23.58	89.87	80.63	106.22	12.73	90.23	85.86	101.88	1293	7.164720379	1	4
7694	2	4	1	60.78	90.06	28.58	103.63	56.1	84.68	30.98	102.61	53.36	88.02	23.14	100.72	63.99	82.92	30.56	97.34	772	6.64898455	1	3
7694	2	4	2	107.89	69.54	66.38	35.89	114.78	73.88	66.91	33.7	112.13	73.68	67.77	35.64	117.93	70.82	65.99	35.18	845	6.739336627	1	1
7694	2	4	3	110.81	99.33	65.7	102.28	107.43	96.91	66.05	104.08	99.32	101.21	66.07	102.05	112.04	98.18	65.35	108.72	1098	7.001245622	1	3
7694	2	4	4	26.27	82.92	54.39	29.07	27.44	77.04	54.14	21.04	23.46	76.16	50.16	30.75	20.46	75.3	47.64	24.8	1354	7.210818454	1	4
7694	2	4	5	45.45	35.35	29.25	97.99	43.86	40.29	27.11	98.57	48	48.07	21.64	90.49	39.55	37.75	18.59	99.42	1121	7.021976423	0	3
